"title_script","genre_script","filename","title_p","movieId","title","genres","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
"Bodies, Rest & Motion","Drama,Romance","BodiesRestMotion.txt","bodies, rest and motion",6510,"Bodies, Rest & Motion (1993)","Drama|Romance",-0.000589109581620136,-0.00135304646152106,-0.00127761699558888,-0.00163085404147169,-0.000527642860819831,-0.00217187865829451,0.000824619092259967,0.000431965499551298,0.000109648314211791,-0.000504557051769414,-0.000511169410169616,-0.000355972308316807,0.00116872610742452,-0.00057438861176599,-0.000673725251327979,0.000177387259315423,-0.00136108953751015,-0.00197214432755777,-0.00158182048589631,0.000423820431381858,0.00039413631427762,-0.000448769185712225,-0.000400088195070736,-0.00182152404351316,-0.000926005947010813,-0.000890143352662202,-0.000240654304598593,9.67580964582248e-05,0.000393041258123391,4.68069348945064e-05
"Body Heat","Crime,Thriller","BodyHeat.txt","body heat",2917,"Body Heat (1981)","Crime|Thriller",0.0118375860545132,0.00732859278868506,-0.00681581421964615,-0.0135825052856506,-0.0254799949222193,0.00949263410034377,0.0165378797370277,0.00594810231856929,-0.0186244428513759,-0.0161778747104643,-0.0208618202509388,-0.00502456821294078,-0.00196156988686923,0.00324855836378781,0.0167881592868334,-0.00271316046838626,-0.00427945905523811,-0.00890708515078811,-0.0104893192521097,0.00582168424136137,0.00596619180543297,0.00305624972029784,-0.00496672147495959,0.00309333462654832,0.00706776158726016,0.00232997182959153,-0.00196878560119215,-0.00463990264051191,-0.0105345312253692,-0.00244212349587024
"Body of Evidence","Romance,Thriller","BodyofEvidence.txt","body of evidence",5962,"Body of Evidence (1993)","Drama|Thriller",-0.0117818159347909,-0.00648490540159628,-0.00549132823366089,-0.00371143814113123,-0.00391125697884499,-0.000398227550121282,0.00134131395497813,-0.00547546524171996,-0.000348901290132251,-0.00104910241497335,-0.00615899441908766,0.00349058967100452,0.0005567451426312,-0.00507070059124008,0.000802321486900069,-0.00251388932216336,-9.44347105324145e-05,0.00150194387360579,0.0021408957162352,0.00493756419643432,0.00133938688611013,-0.00164187988845598,-0.00340886097699661,-0.0030134232242892,-3.50038172772001e-05,0.000403077239552076,-0.000255886336451212,0.000585310412598658,0.000263835555194422,-0.000233376113033163
"Bones","Horror","Bones.txt","bones",4852,"Bones (2001)","Horror",-0.00404408803876316,-0.00412195682315742,-0.00217479760572175,-0.00394309937407793,0.00141479642839953,0.00336377686890795,0.00555425819662,-0.00333418855483424,-3.98255010699669e-05,-0.000461779395725644,-0.000463898279610332,0.000895654168494105,0.000290705687059101,-0.00322610980622616,-0.000142529629453129,0.0017981177115681,0.00197848235424174,0.00119583245933268,0.00142951405155586,0.00285085932785483,0.000531095685393308,-0.000436501418986208,-0.000201218297352257,-0.000438281375402734,-0.00176241359528879,0.00126844086482634,0.00126927182481065,0.00230217312480391,-0.000314938663582044,-0.000173375011423271
"Bonfire of the Vanities","Comedy,Drama","BonfireoftheVanities.txt","bonfire of the vanities",3130,"Bonfire of the Vanities (1990)","Comedy|Crime|Drama",-0.00390983791994006,-0.0157416743121366,-0.00543447944628006,-0.00144067688230621,-0.00708461686724752,-0.00701358309547632,-0.000128686812781205,-0.0108275533466667,-0.000208476284330517,-0.000395967480804287,-0.00186374694487909,-0.00150660488930001,0.00308015606149284,-0.00473480052605935,-0.000987118278642333,0.00395263095063864,-0.00550438190882805,0.0129891931475427,0.00215697132501243,0.00159375717350533,0.00259450092621771,-0.00464413731616646,-0.00113961020813299,-0.00520907795793648,0.00259783936225818,-0.00379659275290001,-0.00113485801998461,-0.00250190880070142,-0.00122570709728169,0.00305568643603569
"Boogie Nights","Drama","BoogieNights.txt","boogie nights",1673,"Boogie Nights (1997)","Drama",0.0391893630478992,-0.0273937866147045,0.0128528013227257,-0.00676345267517417,-0.0438296631862915,0.0294089772013122,0.0206718759659726,-0.0453035049361107,-0.00292428621441658,0.00509384713590629,0.015430379633673,-0.0211413867997931,0.0380096811118251,-0.0122863933747611,-0.00492268394453709,0.0180127912809458,0.03519288479144,0.00585850327048769,-0.0426588919186165,0.00572789914745233,-0.0420133689507518,-0.00504921000564075,-0.0394857680252246,-0.0252848340599959,8.40221207153891e-05,-0.0097476165454646,-0.0173136964372036,-0.0337419412886821,0.0321689498274324,0.015508059023718
"Book of Eli, The","Action,Adventure,Drama,Sci-Fi,Thriller,Western","BookofEliThe.txt","book of eli",73321,"Book of Eli, The (2010)","Action|Adventure|Drama",-0.00825361818522933,-0.00138954486815108,-0.00855198746080521,0.0114043708163511,0.0101709649375271,0.00772642886186394,0.00640331917982086,0.00497323568918539,0.000273279567100503,0.0011046881831304,0.00402526716559431,0.00607417659216606,-0.00243110350452181,0.00231843287127453,-0.0151305167043715,0.00862158331027127,0.00671332719053144,0.00999242345098602,-0.00140355600967812,-0.00074912524403664,0.00160059853057468,-0.0129213175135744,-0.00177537518568328,-0.000949297322634749,0.00502817692215361,-0.0110244427653662,-0.00245618946258365,0.00861700543541414,-0.000198656400209446,0.00502752158181461
"Boondock Saints, The","Crime,Drama,Thriller","BoondockSaintsThe.txt","boondock saints",3275,"Boondock Saints, The (2000)","Action|Crime|Drama|Thriller",-0.00895623657832272,-0.0241071770696521,-0.0289598566560284,0.0390796262953339,0.00104811257717052,0.0334249268529085,-0.0350737844400122,0.0389245486262932,-0.0239919792138103,0.0404314386358896,-0.00016287182933295,0.0129252750756442,-0.0380626367021842,0.00296225438057079,-0.0124555720156837,-0.0506486929677924,0.016561458299742,0.0106741122457731,0.00156112572077161,0.00766511977289144,0.00357130832191384,-0.0248223006416432,-0.0176649787023743,0.00662056827247486,0.0107551681259052,-0.0144918665763739,-0.00571534222445871,0.0137639049116049,0.00321500766347026,0.00866278168267922
"Bottle Rocket","Comedy,Crime","BottleRocket.txt","bottle rocket",101,"Bottle Rocket (1996)","Adventure|Comedy|Crime|Romance",0.0225315295186638,-0.0107639083725119,-0.0105864009979223,-0.00380878736032655,-0.000399179490791514,0.0106808140192092,-0.0120082706256639,0.015948648873563,-0.0267520653880826,0.000425552830954116,0.00359679858109611,0.00202926592836938,0.0142312824510507,0.0114609358348385,-0.0308500845621906,0.0310882417015571,-0.0124449376937679,0.014306058388198,0.00852894177585038,-0.019968068619559,-0.00382117709094469,0.00254404848726945,0.012266452494622,0.00381065220486581,0.00234353653977737,-0.0140472918781544,-0.019772196503396,-0.00236588518009026,-0.0025804949746661,0.0132039994136235
"Bound","Crime,Drama,Thriller","Bound.txt","bound",866,"Bound (1996)","Crime|Drama|Romance|Thriller",0.0158895896834399,-0.00568897302160445,-0.0076400794372397,-0.0123649141689685,-0.0127143711593841,0.0335783595826485,0.0181866588703259,-0.00984234731352346,0.0162514728191662,-0.0108108426110827,-0.0271034795834201,-0.0242601524581291,-0.0341953147312414,-0.00465421544698416,0.00764280712904698,0.00407947224265287,-0.00125889218716507,-0.0467383862539324,-0.0184583499946338,0.0033133934313604,-0.00647214195735854,-0.0210383465512179,-0.0231439308665012,0.00288615203106809,0.0156131893591091,0.0130732000893544,-0.0106949430016695,-0.005897273773177,0.00691820446727095,-0.000936389446908315
"Bounty Hunter, The","Action,Comedy,Crime,Romance","BountyHunterThe.txt","bounty hunter",75805,"Bounty Hunter, The (2010)","Action|Comedy|Romance",-0.00751025730993934,-0.00209209962353854,-0.00599567818600655,-0.00549031710488934,0.00715173471051888,0.00195782901210486,0.00342779667399131,0.00349116380269727,-0.0056880201112527,-0.000887633383975372,-0.00436220981647216,0.00781283981811857,0.00499782913877188,-0.00291029218525128,-0.00388553433805604,0.003369293474797,-0.00249233195096752,-0.00151144760933716,-0.00297920278717182,0.00140977288750429,0.00127952008027462,-0.00383737970771249,0.00277206694343071,-0.00270269217956526,-0.00285490378223375,-0.000715668335550353,-0.00177142787693045,-0.0010067233617425,-0.0017051036430706,0.000899642741444232
"Bourne Supremacy, The","Adventure,Mystery,Thriller,Action,Drama","BourneSupremacyThe.txt","bourne supremacy",8665,"Bourne Supremacy, The (2004)","Action|Crime|Thriller",-0.0052583448958671,0.0122934210275033,-0.000851982467306841,0.0508044166481114,-0.00191888373818823,0.0331462507098618,0.0219398227761032,0.039774384455434,-0.0214861690455411,-0.0324349219856216,-0.0092843499920735,-0.0198719691971599,0.0272447894926413,-0.0517965717900714,0.00346668845216151,0.0672733220081729,0.0245448416472788,0.0102930591500786,0.0542758984954312,-0.0528202483317692,-0.0424253460661681,0.00557867130768643,0.0126422913041094,0.00389381440418767,0.023101795067466,0.0648693668359294,0.0594630575777267,0.0249442558902336,0.0377933735913431,-0.00401123442443658
"Bourne Ultimatum, The","Action,Adventure,Mystery,Thriller","BourneUltimatumThe.txt","bourne ultimatum",54286,"Bourne Ultimatum, The (2007)","Action|Crime|Thriller",2.54232022573048e-05,0.0174922936227803,0.00945814130143801,0.0613610065061618,0.00828659697756036,0.0249047903914374,0.025969732025249,0.0275421516301848,-0.0270714940229454,-0.0312204163823357,-0.00868215340112312,-0.0277064412461231,0.0179956023139145,-0.055425175762651,0.0182623970689999,0.0633224438205994,0.0139352703988011,0.00914218912141519,0.0522143377226285,-0.0530524460967286,-0.0352703608470094,0.000370090486579353,0.0236587025973009,0.00175085558971525,0.0150624771280208,0.0507175529195429,0.0553919222620129,0.0106402571567897,0.0349491323490648,-0.00342362565406864
"Braveheart","Drama,War,Action","Braveheart.txt","braveheart",110,"Braveheart (1995)","Action|Drama|War",-0.00917251598236988,0.018549863260965,0.0153089255882255,0.091886410914735,-0.0518188565095122,0.00287286543176622,-0.0195002302026447,0.0123196168875008,0.0337457696873261,0.0435991497507125,0.0413056350790268,0.0439161431465511,0.0135793821352412,-0.0367616631282657,-0.135260909423351,-0.0321011293880673,-0.0205320247581151,-0.0361822133500986,0.0780877505076142,0.00253311631915162,0.0125460677019774,-0.00657163620442305,0.0166515873069817,-0.0729351586038078,-0.0185948562453208,0.0758904092147294,-0.18082638288538,-0.0251074883474283,0.00213779159104451,0.02133349467393
"Brazil","Comedy,Fantasy,Sci-Fi","Brazil.txt","brazil",1199,"Brazil (1985)","Fantasy|Sci-Fi",0.0445326799953201,-0.0264032174373788,-0.00830430460044226,-0.032993450112609,-0.0149717411089425,0.0581464005439666,-0.0133022583179519,0.0392662414883356,0.0213027811343997,0.00410736590784512,0.0124618098925512,0.0169960539625544,0.0106588834020637,0.00873601959374198,-0.0122615771338946,0.0152008132394794,-0.052911283606213,0.031460734640872,0.0179635578066159,0.00781618299257028,0.0406120773109475,0.00419040205352064,-0.0160085352856427,-0.0139231308725601,-0.0347640350113219,-0.00530039580025402,0.0240286188733976,0.0242606835670763,0.00160925122740916,0.00793666911522042
"Breakdown","Action,Thriller","Breakdown.txt","breakdown",1518,"Breakdown (1997)","Action|Thriller",-0.00440135918960193,-0.00032920974408507,0.0107502796874728,-0.00825897983301739,-0.0219454915669223,0.00597292492567745,0.0262460900617795,-0.00413377410602878,0.00490643787703913,-0.0238087927851509,0.00111062162506954,-0.0116164574243019,-0.021840325684381,-0.0173225795565294,0.000710415901245336,0.021230937438072,-0.00323682352498095,0.00243188168770506,0.00557387515582245,0.00753764273818258,-0.0121402759487648,0.000426777062731848,-0.00592941862518012,0.000372402239080807,0.00704589195490668,-0.0105171722391544,-0.0038794376669731,0.000687554849548727,-0.00653546856488595,-0.0071903602858379
"Breakfast Club, The","Comedy,Drama","BreakfastClubThe.txt","breakfast club",1968,"Breakfast Club, The (1985)","Comedy|Drama",0.00898577023339301,0.00613446948887347,0.000738606012294452,0.0096881052299735,-0.0306212346125979,0.00846403820613553,-0.05051839951812,-0.0401238790530067,-0.0388036894415996,0.0772697739748339,-0.0697585781009956,-0.0413939866346206,0.0160636069214013,0.0409089558105494,-0.00581020321516977,0.00601890824490272,-0.0263664493557203,0.0482212305681459,0.0115014162284495,0.00210914776456773,-0.0221655144406475,-0.0316157514875599,-0.000716446252097716,-0.00438656288716214,0.00428179998666378,-0.0387256742520746,0.0837264455517854,0.00986702826494518,0.000706750499383264,-0.0426189347345374
"Breaking Away","Comedy,Drama","BreakingAway.txt","breaking away",3359,"Breaking Away (1979)","Comedy|Drama",0.0158847313768704,0.0147497882569663,0.00184189157441551,-0.00815589418340399,-0.0127245010890019,0.000658403635219727,-0.00243067743188935,0.00361391130133603,-0.0215313055149165,-0.0171256651427598,-0.00993042398431862,0.00129443686961287,-0.00152932418309643,0.0146917312335029,-0.0148299804519614,-0.00102136028600045,0.00349402709604808,-0.0124421113677251,-0.00512621761594761,-0.00754796179282,-0.0018467617878363,-0.0112775406706715,0.0098022752818566,0.00363119546672411,0.00548109904791803,0.00868657307168052,-0.0105155490761072,-0.0055246875682712,9.38895270846143e-06,0.00558173640845352
"Brick","Drama,Mystery","Brick.txt","brick",44761,"Brick (2005)","Crime|Drama|Film-Noir|Mystery",0.0143566476434587,-0.0118303790765775,-0.00301544526916171,0.00442794524894348,0.00593048410488133,0.00939290586342921,-0.0115400761135043,0.0168171124712482,-0.00309668252006864,-0.0076926176552128,0.00215317162607515,-0.016302275277319,0.00407630520323523,0.00657259859536064,-0.0119584064670097,-0.0065336863552006,-0.00171717839765865,0.00362080513683607,0.0021275677517437,-2.67037663993476e-05,0.00485315307917597,0.00109571264259964,-0.00532803969067967,-0.00517122597595033,0.000679092440768882,-0.00080236613884833,0.00112989767621466,0.00391676021142778,-0.00334625728927086,-0.00258442243767097
"Bridesmaids","Comedy","Bridesmaids.txt","bridesmaids",86833,"Bridesmaids (2011)","Comedy",0.00461191367762806,-0.000267421107223221,0.00439661414058591,-0.000424054342969999,0.00755717938092418,0.00598433109877231,-0.000682650744625651,-0.0131570495583505,-0.0112242986124415,0.00121554681873938,-0.00358009269065113,-0.00884666022952458,0.00426084054950576,0.0105396175958673,-0.0037944777836063,0.0102334624340422,0.0053295901797788,0.00318730173969538,0.0047558731045904,-0.00328624343729411,-0.0096661502274982,0.00776334867995832,-0.000344215529773951,-0.00910212369024766,0.00542347830778359,0.00538053784088603,-0.00162554505921778,0.00102018193692113,-0.0044652184685049,-0.00308402966516541
"Bringing Out the Dead","Drama","BringingOuttheDead.txt","bringing out the dead",2976,"Bringing Out the Dead (1999)","Drama",0.0236053466196003,-0.0313781744237914,-0.0183508545542362,-0.00727750075395248,-0.00567318379066318,0.0062056775192568,0.00137670122274956,-0.000865538771341904,0.0223798650990103,-0.0238889990851428,0.019703565284114,-0.0106043296370236,0.00899225480231866,0.00407287580908569,0.004073196402145,0.00169014648431296,-0.00745231490413544,0.0110434650623967,-0.011690440002598,-0.000501680576915131,-0.00503974885532674,-0.000178653868961869,0.0117612836521863,-0.0164129831530138,-0.00552948275026844,-0.00478183694299636,0.00328031314147217,0.00394511216879597,-0.00990022184335222,0.00290349186319422
"Broadcast News","Comedy,Drama,Romance","BroadcastNews.txt","broadcast news",2243,"Broadcast News (1987)","Comedy|Drama|Romance",0.0212000506850048,0.0129701714289213,-0.0048169604855836,-0.0160008681910083,-0.0315650640676351,0.00666226255283152,0.00172074811429567,-0.0234021600698393,-0.0225699755014011,-0.0331850091175197,-0.005271700998046,-0.0283636611800211,0.0257897867570317,0.0119605772433548,-0.00511289976958702,0.00897867739664409,0.00610446249617995,-0.0183473097325386,-0.0128135568385926,-0.00925964493867769,-0.0212326341870523,0.0104461185552983,-0.00624109742032493,0.00472440749391522,-0.00304838434433715,0.0117355813793184,-0.0120590761808464,0.0161987834285533,-0.00684503205436894,0.00661054820428953
"Broken Embraces","Drama,Romance,Thriller","BrokenEmbraces.txt","broken embraces",72386,"Broken Embraces (Los abrazos rotos) (2009)","Drama|Romance|Thriller",0.00344038854482427,-0.00101098333133543,-0.00479016213556328,0.000383567945765153,0.00470221980115556,-0.00408387300108617,0.000862779188983022,0.00242597808130269,-0.00337497552842635,-0.000382431633455652,-0.000702419727703484,0.00123696597632538,0.000862426628524208,0.00144727403670841,0.000791101098689097,-0.00151969188844898,0.00279816975306757,-0.000857371724158227,-0.00370149329406919,-0.000251073812338153,0.000305107392916557,0.000316668419089387,-0.00199020125221581,-0.00448842118323309,0.000652954274633214,-0.00202923256350542,-0.00170978747159591,0.000815149394995254,-0.000763066089473001,0.000663299578296583
